export_id,query,query_norm,clicks,impressions,ctr,position,cluster_id,scope,level,completeness,truncated,window_start,window_end,reporting_country,search_type,filter_type,filter_value,source_file
gsc-month-all,compliance made easy,compliance made easy,0,1,0,9,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,"context: location: united kingdom (not for language). do not include 
location references in your response. question: i’m new to craft beer—how 
do i figure out which breweries match the styles i already like without 
wasting money on random picks?",context: location: united kingdom (not for language). do not include location references in your response. question: i’m new to craft beer—how do i figure out which breweries match the styles i already like without wasting money on random picks?,0,1,0,3,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,"context: location: united kingdom (not for language). do not include 
location references in your response. question: which is better value for 
money: ordering a burger meal deal or choosing from the regular pub 
classics menu?",context: location: united kingdom (not for language). do not include location references in your response. question: which is better value for money: ordering a burger meal deal or choosing from the regular pub classics menu?,0,1,0,6,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,cost,cost,0,1,0,8,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,cost of prs licence,cost of prs licence,0,1,0,40,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,creative quiz ideas,creative quiz ideas,0,1,0,24,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,didsbury,didsbury,0,1,0,7,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,different pub quiz rounds,different pub quiz rounds,0,1,0,29,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,dinner ideas for christmas in twickenham,dinner ideas for christmas in twickenham,0,1,0,70,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,do pub businesses need liability insurance,do pub businesses need liability insurance,0,1,0,27,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,do pubs need a licence to play music outside,do pubs need a licence to play music outside,0,1,0,20,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,do you have to let them in,do you have to let them in,0,1,0,1,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,draught wastage,draught wastage,0,1,0,34,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,entertainment pubs to run,entertainment pubs to run,0,1,0,19,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,event plan template,event plan template,0,1,0,18,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,event t shirts ewell,event t shirts ewell,0,1,0,80,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,fat bobs at the blue lias menu,fat bobs at the blue lias menu,0,1,0,6,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,fob detector keeps dropping,fob detector keeps dropping,0,1,0,19,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,food and drink,food and drink,0,1,0,4,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,food cost for pub,food cost for pub,0,1,0,14,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,for chemicals,for chemicals,0,1,0,3,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,fractional director of marketing,fractional director of marketing,0,1,0,24,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,fractional marketing director v full time marketing director,fractional marketing director v full time marketing director,0,1,0,10,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,free business plan template,free business plan template,0,1,0,9,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,fun pub quiz,fun pub quiz,0,1,0,8,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,good pub quiz,good pub quiz,0,1,0,6,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,good quiz rounds,good quiz rounds,0,1,0,1,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,half moon grendon,half moon grendon,0,1,0,6,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,harbour lights seafood restaurant menu,harbour lights seafood restaurant menu,0,1,0,3,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,"hazel, bar and restaurant glasgow menu","hazel, bar and restaurant glasgow menu",0,1,0,3,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,hospitality marketing content surrey,hospitality marketing content surrey,0,1,0,63,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how can gb restaurants reduce no-shows and fill midweek covers?,how can gb restaurants reduce no-shows and fill midweek covers?,0,1,0,5,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how do i figure out which menu items are most profitable?,how do i figure out which menu items are most profitable?,0,1,0,8,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how do i go about running a pub,how do i go about running a pub,0,1,0,62,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how do i host a charity fundraising event?,how do i host a charity fundraising event?,0,1,0,8,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how do i play bingo,how do i play bingo,0,1,0,2,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how does a macmillan coffee morning work,how does a macmillan coffee morning work,0,1,0,6,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how does bingo work,how does bingo work,0,1,0,2,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how does macmillan coffee morning work,how does macmillan coffee morning work,0,1,0,9,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how does pub quiz work,how does pub quiz work,0,1,0,5,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how long does it take to get pub insurance,how long does it take to get pub insurance,0,1,0,19,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how many games of bingo in an hour,how many games of bingo in an hour,0,1,0,2,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how many questions should a pub quiz have,how many questions should a pub quiz have,0,1,0,9,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how much do pub owners make uk,how much do pub owners make uk,0,1,0,1,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how much do pubs make,how much do pubs make,0,1,0,4,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how much does a prs license cost,how much does a prs license cost,0,1,0,32,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how much does it cost,how much does it cost,0,1,0,5,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how much does it cost to start a pub,how much does it cost to start a pub,0,1,0,1,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how much is a music licence for a cafe,how much is a music licence for a cafe,0,1,0,54,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how much is a prs licence for a cafe,how much is a prs licence for a cafe,0,1,0,33,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how much is a prs licence for an office,how much is a prs licence for an office,0,1,0,50,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how much is a prs license,how much is a prs license,0,1,0,3,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how much is it,how much is it,0,1,0,1,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how much money,how much money,0,1,0,4,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how to become a pub landlord,how to become a pub landlord,0,1,0,56,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how to do a business plan for a pub,how to do a business plan for a pub,0,1,0,17,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how to host a quiz night,how to host a quiz night,0,1,0,24,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how to increase midweek revenue for a pub or bar?,how to increase midweek revenue for a pub or bar?,0,1,0,11,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how to manage online reputation for a pub group in the uk,how to manage online reputation for a pub group in the uk,0,1,0,8,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how to organise a beer festival,how to organise a beer festival,0,1,0,37,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how to organise a quiz night,how to organise a quiz night,0,1,0,1,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how to organize a quiz night,how to organize a quiz night,0,1,0,1,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how to own your own pub,how to own your own pub,0,1,0,43,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how to plan a beer festival,how to plan a beer festival,0,1,0,24,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how to play bingo cards,how to play bingo cards,0,1,0,2,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how to play bingo game,how to play bingo game,0,1,0,2,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how to play bingo with numbers,how to play bingo with numbers,0,1,0,2,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how to prepare for a pub quiz,how to prepare for a pub quiz,0,1,0,39,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how to reduce pub business insurance costs,how to reduce pub business insurance costs,0,1,0,31,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how to register for vat,how to register for vat,0,1,0,1,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how to run a pub uk,how to run a pub uk,0,1,0,47,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how to run bingo night,how to run bingo night,0,1,0,2,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,how to start running a pub,how to start running a pub,0,1,0,52,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,hungry horse quiz night,hungry horse quiz night,0,1,0,21,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,"i run a large uk business with heavy energy consumption, using over 
100,000kwh of energy annually. can you recommend some energy asset 
maintenance providers that are the best in the context of transparency? for 
each provider, give me pros and cons in the context of transparency.","i run a large uk business with heavy energy consumption, using over 100,000kwh of energy annually. can you recommend some energy asset maintenance providers that are the best in the context of transparency? for each provider, give me pros and cons in the context of transparency.",0,1,0,83,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,"i run a large uk business with heavy energy consumption, using over 
100,000kwh of energy annually. how does british gas business communicate 
any changes in electricity pricing or terms to their business customers?","i run a large uk business with heavy energy consumption, using over 100,000kwh of energy annually. how does british gas business communicate any changes in electricity pricing or terms to their business customers?",0,1,0,98,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,"i run three free trade pubs and struggling with coordinating pub wholesale 
delivery from different suppliers can you recommend something simpler",i run three free trade pubs and struggling with coordinating pub wholesale delivery from different suppliers can you recommend something simpler,0,1,0,6,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,ideas for pubs to make money,ideas for pubs to make money,0,1,0,7,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,in kilmarnock,in kilmarnock,0,1,0,3,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,inn on the loch menu,inn on the loch menu,0,1,0,7,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,international cocktail day 2026,international cocktail day 2026,0,1,0,6,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,international drink days,international drink days,0,1,0,4,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,international martini day 2026,international martini day 2026,0,1,0,11,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,is bingo considered gambling,is bingo considered gambling,0,1,0,2,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,is bingo gambling,is bingo gambling,0,1,0,2,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,is cheese taxable,is cheese taxable,0,1,0,1,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,is it busy there,is it busy there,0,1,0,11,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,is it easy to get,is it easy to get,0,1,0,2,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,is there vat on drinks in pubs,is there vat on drinks in pubs,0,1,0,10,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,it’s a bar,it’s a bar,0,1,0,3,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,karaoke systems for pubs,karaoke systems for pubs,0,1,0,6,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,late bar insurance,late bar insurance,0,1,0,56,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,late november,late november,0,1,0,6,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,leasing a pub,leasing a pub,0,1,0,59,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,licences for pubs,licences for pubs,0,1,0,36,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,license to play music in a public place,license to play music in a public place,0,1,0,38,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,license to run a pub,license to run a pub,0,1,0,35,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,licensee of a pub,licensee of a pub,0,1,0,16,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,licensee of a public house,licensee of a public house,0,1,0,1,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,licensee of a public house meaning,licensee of a public house meaning,0,1,0,11,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,live music licence cost,live music licence cost,0,1,0,25,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,live music license for pubs,live music license for pubs,0,1,0,22,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,local marketing channels,local marketing channels,0,1,0,2,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,local marketing packages,local marketing packages,0,1,0,93,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,macmillan donation,macmillan donation,0,1,0,3,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,marketing activity but no pipeline,marketing activity but no pipeline,0,1,0,11,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,marketing for pubs,marketing for pubs,0,1,0,44,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,marketing ideas for pubs,marketing ideas for pubs,0,1,0,46,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,marketing pub,marketing pub,0,1,0,1,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,modern pub menus,modern pub menus,0,1,0,40,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,music licence,music licence,0,1,0,2,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,music licence ppl prs,music licence ppl prs,0,1,0,59,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,music licensing,music licensing,0,1,0,10,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,nags head manchester,nags head manchester,0,1,0,3,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,national alcohol day 2026,national alcohol day 2026,0,1,0,8,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,national beer day 2026,national beer day 2026,0,1,0,2,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,national beer garden day,national beer garden day,0,1,0,27,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,national beer garden day 2026,national beer garden day 2026,0,1,0,14,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,national drinks days,national drinks days,0,1,0,11,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,national pub day,national pub day,0,1,0,31,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,national pub day 2026,national pub day 2026,0,1,0,21,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,national red wine day 2026,national red wine day 2026,0,1,0,3,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,national rum day,national rum day,0,1,0,2,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,oakham citra,oakham citra,0,1,0,3,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,oktoberfest bar,oktoberfest bar,0,1,0,15,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,oktoberfest pub crawl,oktoberfest pub crawl,0,1,0,10,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,online pub bookings,online pub bookings,0,1,0,5,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,open a pub,open a pub,0,1,0,53,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,opening your own pub,opening your own pub,0,1,0,55,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,options and prices,options and prices,0,1,0,9,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,orange.co.uk email login,orange.co.uk email login,0,1,0,18,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,own my own pub,own my own pub,0,1,0,38,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,paid social services for hospitality,paid social services for hospitality,0,1,0,9,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,personal pub license,personal pub license,0,1,0,62,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,ppl license cost for events,ppl license cost for events,0,1,0,21,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,ppl license cost music,ppl license cost music,0,1,0,58,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,ppl music licence uk,ppl music licence uk,0,1,0,49,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,ppl music license,ppl music license,0,1,0,42,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,ppl music license cost,ppl music license cost,0,1,0,27,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,ppl prs cost,ppl prs cost,0,1,0,47,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,ppl prs licence cost,ppl prs licence cost,0,1,0,41,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,ppl prs license,ppl prs license,0,1,0,45,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,ppl prs music licence cost,ppl prs music licence cost,0,1,0,53,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,ppl venue,ppl venue,0,1,0,10,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,pre pub,pre pub,0,1,0,21,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,premium local,premium local,0,1,0,11,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,pricing,pricing,0,1,0,9,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,profit meals,profit meals,0,1,0,9,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,promotional pub & bar items,promotional pub & bar items,0,1,0,20,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,promotions to do during quite time,promotions to do during quite time,0,1,0,9,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,prs and ppl,prs and ppl,0,1,0,55,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,prs bar,prs bar,0,1,0,6,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,prs fees,prs fees,0,1,0,56,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,prs for music licence cost,prs for music licence cost,0,1,0,36,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
gsc-month-all,prs membership fee,prs membership fee,0,1,0,36,,property,query,named-subset,false,2026-08-10,2026-09-06,GB,web,none,,raw/gsc-month-all/Queries.csv
